0.061000    0.477366    -1.673654
-0.773535    -0.189532    -0.108285
0.497552    1.125088    1.925729
0.659697    0.452054    -1.064258
1.611514    0.503497    -0.881704
1.344281    1.824004    -0.788732
0.609118    1.561390    -0.833263
-1.210526    -0.388192    0.301239
-1.000893    -0.193655    -1.596663
0.424371    -0.467484    0.189746
0.663975    1.082170    -1.574269
-1.893465    0.611580    -0.074698
0.490736    0.565879    0.819065
-0.078111    0.078110    1.290620
0.629388    1.702284    0.154860
-0.032285    -0.384634    1.266450
-0.982121    -0.085376    -0.148744
2.174841    0.409259    -0.508120
0.126304    1.262303    -1.072204
0.013276    4.031008    -2.043519
0.565750    1.733303    -1.565765
-0.050649    0.130878    -1.070090
0.914725    0.003031    1.290388
-2.419446    -0.841926    1.411597
-0.247510    -0.194037    -0.440749
-0.753070    1.059026    -0.733988
-1.728829    1.038591    0.855885
-0.251808    0.248667    0.056275
-0.081261    3.201145    0.014080
0.125035    -2.047103    -0.661023
-0.354836    1.073604    0.790032
-0.649141    -0.118592    0.627754
-1.520781    -0.882547    2.521759
-0.341037    0.238695    1.902426
0.228116    0.470484    -1.311315
-0.084162    -0.308808    0.385510
-1.236421    -2.030218    1.400290
0.265261    -1.245173    -0.608565
-1.421220    2.537142    -0.924061
-2.039532    -0.528270    0.669819
1.651078    -0.515328    2.007661
1.436124    -0.253529    0.678408
-1.307541    -0.367887    1.041548
-0.709957    -1.445539    -0.206049
-2.080083    -3.187819    -1.252664
-0.197549    0.778614    1.371911
0.097667    2.150207    1.202463
-0.733087    -1.636629    0.181491
0.643445    -0.560275    -0.241849
1.232146    1.216208    -1.338721
-1.456092    0.020751    -0.413440
-0.565082    1.038455    -1.784076
-1.159835    1.035193    -0.143863
-2.534670    0.211479    2.874947
0.648410    -0.378644    -1.703481
-0.676101    -0.766343    1.599829
1.070111    -1.079153    0.139276
-0.641366    -1.172598    0.891580
2.057408    1.026933    -1.863597
1.502224    -0.216324    -0.661485
1.421148    0.739611    1.693719
-1.142663    0.597822    1.923817
0.077116    -0.146124    -0.585236
-0.650437    0.286845    0.363436
1.670048    0.294893    -0.123404
0.505906    -0.027681    1.074007
0.712067    0.961852    -0.424080
-0.541047    -0.291446    0.783199
-0.887115    -0.667861    0.206603
-0.252515    -0.078069    0.165082
-0.231587    -0.036662    0.162983
0.742561    -1.440854    -1.373740
-1.271685    -0.344086    -0.055175
0.544381    -0.207343    1.577888
0.125989    -1.934537    2.154316
-0.522176    0.275578    0.115731
-0.567092    -0.198707    0.634914
2.290992    -0.308896    -0.075511
-1.098441    -1.801589    0.354550
0.063032    1.418846    -0.459065
-0.680438    0.190954    1.595097
2.109693    0.164485    1.116711
0.400555    0.154277    -0.120876
-0.028632    -1.637285    -0.524272
-1.976017    -0.616154    0.131254
-0.568129    -1.138953    0.593892
0.023487    0.983850    -0.201707
0.472392    0.479801    -0.602536
-0.735815    -2.366704    -0.636309
-0.438603    -0.013374    0.836346
1.113755    0.579056    -0.894462
0.794759    0.559128    0.702602
-1.051632    -0.303719    -0.265310
-0.091674    0.377801    -0.830244
0.041290    -0.454118    -0.636721
-1.595480    -1.150011    -1.305921
0.072629    1.736914    1.558723
0.015974    0.430284    -0.539967
-1.016822    -0.660297    -0.543182
0.686094    -0.644078    0.557219
-0.150102    0.657536    0.572584
1.618224    -0.820505    -1.083134
-1.048088    1.071623    -0.114103
-1.109663    -0.549147    0.549114
0.606447    -1.316566    -0.380605
-0.319514    -0.170535    -0.563723
-2.407767    -1.184636    1.081964
0.011111    1.684621    1.260749
0.151358    0.197728    -0.145637
1.199509    -3.000661    0.681945
0.947971    0.234111    0.339830
