0.312060    -2.054186    0.239262    
0.064959    0.759839    -0.827062    
0.013069    -1.097379    -0.993565    
-0.574432    -0.375218    1.571335    
1.413512    -0.177065    -0.374670    
0.633093    1.209321    0.423513    
0.303757    0.088518    -0.260475    
-0.926349    -0.488363    -1.314504    
1.249049    -0.438326    1.919945    
-0.074288    1.599177    -0.216363    
-1.441482    -0.563590    -1.036622    
-0.745530    0.156545    -0.737435    
-0.491831    -0.531631    -0.680665    
-1.245454    -0.041343    -0.741894    
1.129149    -0.603834    -1.532787    
1.571267    -0.715536    1.561291    
0.499252    -0.484243    0.161494    
-0.605354    1.132339    -0.389679    
-0.349333    0.249233    -0.861349    
-0.273081    0.471446    -0.024707    
-0.670208    1.489172    0.555491    
-1.388844    1.305497    -0.702030    
-0.267777    -0.083664    -0.402179    
0.551290    -1.139972    1.143897    
-1.090394    0.087494    -1.440566    
-1.254781    0.875914    0.342528    
1.353828    0.050115    -0.446072    
-0.307608    0.250343    -0.878090    
1.657688    0.539195    -0.513547    
-0.757732    0.924555    -1.122174    
0.264132    -0.870008    0.243424    
0.068646    1.200332    0.517161    
0.467059    -1.069839    -0.996966    
-0.091103    0.548913    1.408110    
0.716642    -0.807002    -1.084608    
1.089331    -1.045087    1.227550    
0.848766    -1.697648    -0.427809    
-0.307580    -1.387728    -0.433446    
0.128173    -1.428664    -0.309241    
-0.844540    -0.336695    2.483218    
-1.073984    0.804074    0.960072    
1.085566    -0.164430    -1.079738    
0.025853    0.685174    0.254030    
-0.864375    1.859381    -0.816187    
-0.408824    -0.639904    0.333855    
-0.853420    -0.450831    0.230673    
1.519349    1.288191    0.735956    
-0.423412    0.119593    0.204520    
-0.432240    1.673272    -0.173370    
-1.050048    -1.544584    -0.838346    
-0.819847    2.106290    -0.741211    
-0.594184    1.241410    1.163776    
0.051092    2.135616    1.635678    
-1.426773    -1.122582    1.396497    
-0.388255    0.733676    0.014647    
-0.471782    0.748136    0.410368    
-1.823147    -0.964230    -1.159151    
-0.362705    -0.246436    -1.530521    
0.924801    -0.908715    -0.719057    
0.239600    1.043176    0.264372    
-0.045958    -0.950973    -1.920597    
0.727916    1.965438    -0.021603    
0.531435    0.664262    -0.001172    
1.025856    -1.059766    -0.352259    
-0.044324    1.968438    0.780425    
-0.846011    -1.510967    -0.441481    
-0.712366    -1.739268    -0.202415    
-1.437773    1.546527    -0.839014    
0.836556    0.113140    -0.732115    
0.498524    -1.544346    -1.066571    
-0.732615    -0.451198    0.149988    
0.776574    0.270670    -1.351444    
-0.246422    -0.237492    -0.694320    
0.900881    1.094670    0.512502    
0.353070    1.073851    1.831524    
-2.168400    -0.184483    -0.798136    
-0.465740    -0.058766    -0.762815    
1.279755    0.836130    0.137852    
-0.489451    -0.691933    0.494561    
-1.054770    -1.842069    -0.146563    
0.356191    0.808858    -0.669238    
-0.254302    -0.414301    -1.484782    
-1.880311    0.462705    -1.282127    
1.154547    -0.539267    -1.437751    
-1.757911    -0.591213    -1.878083    
-0.082828    0.476785    0.511992    
0.435140    -0.355567    1.230890    
-0.590587    -1.528764    0.464817    
0.729411    -0.383585    0.462337    
-1.661911    -0.505169    -0.510768    
-1.083060    -0.941776    -1.151607    
0.251176    0.616360    0.239306    
-0.803247    -0.997941    -0.734731    
-0.293485    -0.019103    0.446263    
0.516996    -0.168295    0.112190    
-1.967913    -0.340044    1.081505    
-2.125457    0.608723    0.894393    
-0.483046    -0.900801    -0.391430    
1.180136    -0.551847    -0.716791    
0.174990    -0.697583    -1.436373    
0.376724    1.453117    0.632001    
-0.606871    -1.508646    0.469635    
0.186321    0.381810    -0.245971    
1.133746    -0.179152    0.840402    
1.357004    -0.941059    0.362600    
1.460860    -0.624915    0.204909    
1.344202    0.137050    -0.168905    
-0.978623    0.278466    -1.036153    
-0.125907    1.255471    -1.145863    
-0.453085    0.199477    1.094243    
0.811857    0.613486    0.201423    
-0.627207    -0.083572    -0.721911    
-1.216428    -0.075723    -0.576114    
0.221100    -1.990867    1.204231    
-0.273007    0.645357    1.122992    
-0.485745    0.107549    0.427282    
1.227347    0.703409    -0.848771    
0.922512    1.263528    2.061920    
-0.811606    -1.196580    0.218018    
0.773299    -0.061264    -0.928321    
1.281277    0.772112    -1.109997    
-0.599306    0.541050    0.376131    
0.043743    -0.331142    -0.515292    
-1.439702    0.470265    1.931934    
0.797364    -1.134051    0.421553    
1.776720    -0.360950    0.240061    
1.108593    0.630809    -0.449074    
-0.578487    -0.308327    -0.342129    
-0.589963    -0.609758    -0.164632    
1.186249    0.511871    -0.612544    
1.006363    1.723281    0.980265    
1.134896    1.000291    1.534289    
-1.759415    -1.671026    0.159966    
-0.221630    0.027052    0.537552    
-1.365442    1.110208    -1.200992    
-0.288137    -0.468491    -0.967294    
-1.244668    1.135809    0.270272    
-1.133782    -1.937591    0.639943    
-0.885146    0.752295    -0.779097    
-0.284100    1.607272    1.254891    
0.744505    -0.491156    -1.607936    
-0.194323    -0.123029    -2.531770    
-3.609090    0.189451    0.003951    
-0.436001    -0.911869    -1.004691    
-1.426058    -0.946163    1.261087    
-1.555047    1.598346    -0.801659    
-0.933678    1.211859    -0.259539    
0.960297    -0.364531    0.439192    
1.684176    -0.099063    1.495282    
-0.326521    1.059024    -1.197303    
0.877454    -1.716231    -0.135891    
-1.730829    -1.069626    -1.505153    
-0.873398    0.601740    0.549504    
-0.085553    0.125685    1.082142    
1.247175    1.205407    -0.249347    
0.703031    -1.213347    1.663879    
1.142045    0.026034    1.347313    
-2.442197    0.826068    -1.880365    
0.197079    0.293910    -1.123733    
1.529578    -1.896905    -2.063504    
1.712868    0.482971    2.120731    
0.213607    1.881031    -0.728080    
2.303718    -0.449886    0.197500    
-2.129543    1.638470    1.498802    
0.110821    -0.005668    -0.771930    
0.795379    -1.267462    0.982709    
0.778816    -1.429827    -0.493688    
-0.108288    0.132100    1.997382    
-0.174760    0.382124    -1.374588    
-0.987135    0.073899    0.937686    
-2.962965    2.045039    -0.484091    
0.435616    -0.440532    -0.669620    
-0.137934    1.104565    0.500605    
-0.051847    1.242598    -1.042524    
0.359737    0.191139    -1.042489    
0.049968    -1.233102    0.311923    
-0.099814    -0.729031    -0.640413    
-0.631054    2.112295    1.717750    
-1.254100    -0.832760    -0.109904    
0.174465    -1.473082    1.586909    
0.134208    2.414386    0.688296    
0.154314    0.685529    -1.805954    
-0.965883    -2.410165    0.616353    
1.059361    -0.561463    -0.963707    
0.254929    -0.373896    0.248761    
