-1.256637    0.789568    0.789568    7.106115    7.106115    19.739209    19.739209    38.688849    38.688849    63.955037    63.955037    95.537771    
-1.250354    0.781692    0.797484    7.082448    7.129822    19.699750    19.778707    38.633599    38.744139    63.883995    64.026117    95.450938    
-1.244071    0.773856    0.805439    7.058820    7.153568    19.660331    19.818245    38.578389    38.799468    63.812993    64.097238    95.364145    
-1.237788    0.766059    0.813433    7.035232    7.177354    19.620951    19.857822    38.523218    38.854836    63.742031    64.168398    95.277391    
-1.231504    0.758301    0.821467    7.011683    7.201179    19.581611    19.897438    38.468086    38.910244    63.671108    64.239597    95.190676    
-1.225221    0.750583    0.829540    6.988173    7.225044    19.542310    19.937094    38.412994    38.965692    63.600224    64.310836    95.104001    
-1.218938    0.742905    0.837653    6.964703    7.248948    19.503049    19.976790    38.357941    39.021179    63.529380    64.382114    95.017366    
-1.212655    0.735266    0.845805    6.941273    7.272892    19.463827    20.016525    38.302928    39.076705    63.458576    64.453432    94.930770    
-1.206372    0.727666    0.853997    6.917882    7.296875    19.424645    20.056299    38.247954    39.132271    63.387811    64.524789    94.844214    
-1.200088    0.720106    0.862228    6.894531    7.320897    19.385502    20.096113    38.193020    39.187876    63.317085    64.596186    94.757697    
-1.193805    0.712585    0.870499    6.871219    7.344960    19.346399    20.135967    38.138125    39.243521    63.246399    64.667622    94.671219    
-1.187522    0.705104    0.878809    6.847946    7.369061    19.307335    20.175860    38.083270    39.299205    63.175752    64.739098    94.584781    
-1.181239    0.697663    0.887159    6.824713    7.393202    19.268310    20.215792    38.028454    39.354929    63.105145    64.810613    94.498383    
-1.174956    0.690260    0.895548    6.801519    7.417383    19.229325    20.255764    37.973678    39.410692    63.034577    64.882167    94.412024    
-1.168672    0.682898    0.903977    6.778365    7.441603    19.190380    20.295776    37.918941    39.466495    62.964049    64.953762    94.325704    
-1.162389    0.675574    0.912445    6.755251    7.465862    19.151474    20.335826    37.864244    39.522337    62.893561    65.025395    94.239424    
-1.156106    0.668291    0.920953    6.732176    7.490161    19.112607    20.375917    37.809586    39.578219    62.823111    65.097068    94.153184    
-1.149823    0.661046    0.929500    6.709140    7.514500    19.073780    20.416047    37.754968    39.634140    62.752702    65.168781    94.066982    
-1.143540    0.653842    0.938086    6.686144    7.538878    19.034993    20.456216    37.700389    39.690101    62.682331    65.240533    93.980821    
-1.137257    0.646676    0.946712    6.663187    7.563295    18.996245    20.496425    37.645849    39.746101    62.612000    65.312324    93.894699    
-1.130973    0.639550    0.955378    6.640270    7.587752    18.957536    20.536673    37.591349    39.802141    62.541709    65.384155    93.808616    
-1.124690    0.632464    0.964083    6.617392    7.612248    18.918867    20.576961    37.536889    39.858220    62.471457    65.456026    93.722573    
-1.118407    0.625417    0.972827    6.594554    7.636784    18.880237    20.617288    37.482468    39.914338    62.401245    65.527936    93.636569    
-1.112124    0.618410    0.981611    6.571755    7.661359    18.841647    20.657654    37.428086    39.970496    62.331072    65.599885    93.550605    
-1.105841    0.611442    0.990435    6.548996    7.685974    18.803097    20.698061    37.373744    40.026694    62.260939    65.671874    93.464680    
-1.099557    0.604513    0.999297    6.526276    7.710628    18.764585    20.738506    37.319442    40.082931    62.190845    65.743902    93.378795    
-1.093274    0.597624    1.008200    6.503596    7.735322    18.726114    20.778991    37.265179    40.139207    62.120790    65.815970    93.292949    
-1.086991    0.590775    1.017142    6.480955    7.760055    18.687681    20.819516    37.210955    40.195523    62.050775    65.888077    93.207142    
-1.080708    0.583965    1.026123    6.458353    7.784828    18.649289    20.860080    37.156771    40.251879    61.980800    65.960224    93.121376    
-1.074425    0.577194    1.035144    6.435791    7.809640    18.610935    20.900684    37.102626    40.308274    61.910864    66.032411    93.035648    
-1.068142    0.570463    1.044204    6.413269    7.834492    18.572622    20.941327    37.048521    40.364708    61.840967    66.104636    92.949960    
-1.061858    0.563772    1.053304    6.390786    7.859383    18.534347    20.982009    36.994455    40.421182    61.771110    66.176902    92.864312    
-1.055575    0.557119    1.062443    6.368343    7.884314    18.496112    21.022731    36.940429    40.477695    61.701293    66.249206    92.778703    
-1.049292    0.550507    1.071622    6.345938    7.909284    18.457917    21.063493    36.886442    40.534248    61.631515    66.321551    92.693133    
-1.043009    0.543934    1.080840    6.323574    7.934293    18.419761    21.104294    36.832495    40.590840    61.561776    66.393934    92.607603    
-1.036726    0.537400    1.090098    6.301249    7.959342    18.381645    21.145134    36.778587    40.647472    61.492077    66.466357    92.522113    
-1.030442    0.530906    1.099395    6.278963    7.984431    18.343568    21.186014    36.724719    40.704144    61.422417    66.538820    92.436662    
-1.024159    0.524451    1.108732    6.256717    8.009559    18.305530    21.226933    36.670890    40.760854    61.352797    66.611322    92.351250    
-1.017876    0.518036    1.118108    6.234511    8.034727    18.267532    21.267892    36.617101    40.817604    61.283216    66.683864    92.265878    
-1.011593    0.511660    1.127523    6.212344    8.059933    18.229574    21.308890    36.563351    40.874394    61.213675    66.756445    92.180546    
-1.005310    0.505324    1.136978    6.190216    8.085180    18.191655    21.349928    36.509641    40.931223    61.144173    66.829065    92.095253    
-0.999026    0.499027    1.146473    6.168128    8.110466    18.153775    21.391006    36.455970    40.988092    61.074711    66.901725    92.009999    
-0.992743    0.492770    1.156007    6.146079    8.135791    18.115935    21.432122    36.402338    41.045000    61.005288    66.974425    91.924785    
-0.986460    0.486552    1.165581    6.124070    8.161156    18.078135    21.473279    36.348746    41.101948    60.935905    67.047164    91.839610    
-0.980177    0.480373    1.175194    6.102100    8.186561    18.040374    21.514474    36.295194    41.158935    60.866561    67.119942    91.754475    
-0.973894    0.474234    1.184846    6.080170    8.212004    18.002652    21.555709    36.241681    41.215961    60.797257    67.192760    91.669379    
-0.967611    0.468135    1.194538    6.058279    8.237488    17.964970    21.596984    36.188207    41.273028    60.727992    67.265618    91.584323    
-0.961327    0.462075    1.204269    6.036428    8.263010    17.927327    21.638298    36.134773    41.330133    60.658766    67.338515    91.499306    
-0.955044    0.456055    1.214040    6.014616    8.288573    17.889724    21.679652    36.081379    41.387278    60.589580    67.411451    91.414329    
-0.948761    0.450074    1.223851    5.992844    8.314174    17.852160    21.721045    36.028024    41.444463    60.520434    67.484427    91.329391    
-0.942478    0.444132    1.233701    5.971111    8.339816    17.814636    21.762478    35.974708    41.501687    60.451327    67.557442    91.244493    
-0.936195    0.438230    1.243590    5.949417    8.365496    17.777151    21.803950    35.921432    41.558950    60.382259    67.630497    91.159634    
-0.929911    0.432368    1.253519    5.927763    8.391217    17.739706    21.845461    35.868195    41.616253    60.313231    67.703591    91.074814    
-0.923628    0.426545    1.263487    5.906149    8.416976    17.702300    21.887012    35.814998    41.673595    60.244243    67.776725    90.990035    
-0.917345    0.420761    1.273495    5.884574    8.442775    17.664934    21.928603    35.761840    41.730977    60.175294    67.849898    90.905294    
-0.911062    0.415017    1.283542    5.863038    8.468614    17.627607    21.970233    35.708722    41.788399    60.106384    67.923111    90.820593    
-0.904779    0.409312    1.293629    5.841542    8.494492    17.590320    22.011902    35.655643    41.845859    60.037514    67.996363    90.735932    
-0.898495    0.403647    1.303755    5.820086    8.520410    17.553072    22.053611    35.602604    41.903360    59.968684    68.069655    90.651310    
-0.892212    0.398021    1.313921    5.798669    8.546367    17.515863    22.095360    35.549604    41.960899    59.899892    68.142986    90.566727    
-0.885929    0.392435    1.324126    5.777291    8.572363    17.478694    22.137148    35.496644    42.018479    59.831141    68.216357    90.482184    
-0.879646    0.386888    1.334371    5.755953    8.598399    17.441565    22.178975    35.443723    42.076097    59.762429    68.289767    90.397681    
-0.873363    0.381381    1.344655    5.734655    8.624475    17.404475    22.220842    35.390842    42.133756    59.693756    68.363216    90.313217    
-0.867080    0.375913    1.354978    5.713396    8.650590    17.367424    22.262748    35.338000    42.191453    59.625123    68.436705    90.228792    
-0.860796    0.370485    1.365341    5.692176    8.676744    17.330413    22.304694    35.285198    42.249191    59.556529    68.510234    90.144407    
-0.854513    0.365096    1.375744    5.670996    8.702938    17.293442    22.346679    35.232435    42.306967    59.487975    68.583802    90.060061    
-0.848230    0.359747    1.386186    5.649855    8.729172    17.256510    22.388704    35.179711    42.364783    59.419460    68.657410    89.975755    
-0.841947    0.354437    1.396667    5.628754    8.755444    17.219617    22.430768    35.127027    42.422639    59.350985    68.731057    89.891488    
-0.835664    0.349167    1.407188    5.607692    8.781757    17.182764    22.472872    35.074383    42.480534    59.282549    68.804743    89.807261    
-0.829380    0.343936    1.417749    5.586670    8.808109    17.145951    22.515015    35.021778    42.538469    59.214152    68.878469    89.723073    
-0.823097    0.338745    1.428349    5.565687    8.834500    17.109176    22.557198    34.969212    42.596443    59.145795    68.952234    89.638925    
-0.816814    0.333593    1.438988    5.544744    8.860931    17.072442    22.599420    34.916686    42.654456    59.077478    69.026039    89.554816    
-0.810531    0.328480    1.449667    5.523840    8.887401    17.035747    22.641682    34.864200    42.712509    59.009200    69.099884    89.470747    
-0.804248    0.323407    1.460386    5.502976    8.913911    16.999091    22.683983    34.811753    42.770602    58.940962    69.173767    89.386717    
-0.797965    0.318374    1.471143    5.482151    8.940460    16.962475    22.726324    34.759345    42.828734    58.872763    69.247691    89.302727    
-0.791681    0.313380    1.481941    5.461365    8.967049    16.925898    22.768704    34.706977    42.886905    58.804603    69.321654    89.218776    
-0.785398    0.308425    1.492778    5.440619    8.993677    16.889361    22.811123    34.654648    42.945116    58.736483    69.395656    89.134865    
-0.779115    0.303510    1.503654    5.419913    9.020345    16.852863    22.853582    34.602359    43.003367    58.668403    69.469698    89.050993    
-0.772832    0.298634    1.514570    5.399246    9.047052    16.816404    22.896081    34.550110    43.061656    58.600362    69.543779    88.967160    
-0.766549    0.293798    1.525525    5.378619    9.073798    16.779986    22.938619    34.497899    43.119986    58.532360    69.617900    88.883367    
