-2.094395    2.193245    2.193245    19.739209    
-2.083923    2.171368    2.215233    19.673466    
-2.073451    2.149600    2.237330    19.607833    
-2.062979    2.127942    2.259536    19.542310    
-2.052507    2.106393    2.281853    19.476897    
-2.042035    2.084954    2.304278    19.411593    
-2.031563    2.063625    2.326814    19.346399    
-2.021091    2.042405    2.349459    19.281314    
-2.010619    2.021295    2.372214    19.216339    
-2.000147    2.000295    2.395079    19.151474    
-1.989675    1.979404    2.418053    19.086718    
-1.979203    1.958623    2.441137    19.022072    
-1.968731    1.937952    2.464331    18.957536    
-1.958259    1.917390    2.487634    18.893110    
-1.947787    1.896938    2.511047    18.828793    
-1.937315    1.876596    2.534569    18.764585    
-1.926843    1.856363    2.558201    18.700488    
-1.916372    1.836240    2.581943    18.636500    
-1.905900    1.816227    2.605795    18.572622    
-1.895428    1.796323    2.629756    18.508853    
-1.884956    1.776529    2.653827    18.445194    
-1.874484    1.756844    2.678007    18.381645    
-1.864012    1.737270    2.702298    18.318205    
-1.853540    1.717805    2.726698    18.254875    
-1.843068    1.698449    2.751207    18.191655    
-1.832596    1.679204    2.775826    18.128544    
-1.822124    1.660067    2.800555    18.065543    
-1.811652    1.641041    2.825394    18.002652    
-1.801180    1.622124    2.850342    17.939870    
-1.790708    1.603317    2.875400    17.877198    
-1.780236    1.584620    2.900567    17.814636    
-1.769764    1.566032    2.925844    17.752183    
-1.759292    1.547554    2.951231    17.689840    
-1.748820    1.529186    2.976728    17.627607    
-1.738348    1.510927    3.002334    17.565483    
-1.727876    1.492778    3.028049    17.503469    
-1.717404    1.474738    3.053875    17.441565    
-1.706932    1.456808    3.079810    17.379770    
-1.696460    1.438988    3.105855    17.318085    
-1.685988    1.421278    3.132009    17.256510    
-1.675516    1.403677    3.158273    17.195044    
-1.665044    1.386186    3.184647    17.133688    
-1.654572    1.368804    3.211131    17.072442    
-1.644100    1.351533    3.237724    17.011305    
-1.633628    1.334371    3.264426    16.950278    
-1.623156    1.317318    3.291239    16.889361    
-1.612684    1.300375    3.318161    16.828553    
-1.602212    1.283542    3.345193    16.767855    
-1.591740    1.266819    3.372334    16.707266    
-1.581268    1.250205    3.399585    16.646788    
-1.570796    1.233701    3.426946    16.586419    
-1.560324    1.217306    3.454416    16.526159    
-1.549852    1.201021    3.481996    16.466009    
-1.539380    1.184846    3.509686    16.405969    
-1.528908    1.168780    3.537486    16.346039    
-1.518436    1.152825    3.565395    16.286218    
-1.507964    1.136978    3.593413    16.226507    
-1.497492    1.121242    3.621542    16.166905    
-1.487021    1.105615    3.649780    16.107414    
-1.476549    1.090098    3.678127    16.048032    
-1.466077    1.074690    3.706585    15.988759    
-1.455605    1.059392    3.735152    15.929596    
-1.445133    1.044204    3.763828    15.870543    
-1.434661    1.029126    3.792615    15.811600    
-1.424189    1.014157    3.821511    15.752766    
-1.413717    0.999297    3.850516    15.694042    
-1.403245    0.984548    3.879632    15.635427    
-1.392773    0.969908    3.908857    15.576922    
-1.382301    0.955378    3.938191    15.518527    
-1.371829    0.940957    3.967636    15.460242    
-1.361357    0.926646    3.997190    15.402066    
-1.350885    0.912445    4.026853    15.344000    
-1.340413    0.898353    4.056627    15.286043    
-1.329941    0.884371    4.086510    15.228196    
-1.319469    0.870499    4.116502    15.170459    
-1.308997    0.856736    4.146605    15.112832    
-1.298525    0.843084    4.176817    15.055314    
-1.288053    0.829540    4.207138    14.997906    
-1.277581    0.816107    4.237569    14.940607    
-1.267109    0.802783    4.268110    14.883418    
-1.256637    0.789568    4.298761    14.826339    
-1.246165    0.776464    4.329521    14.769370    
-1.235693    0.763469    4.360391    14.712510    
-1.225221    0.750583    4.391371    14.655759    
-1.214749    0.737808    4.422460    14.599119    
-1.204277    0.725142    4.453659    14.542588    
-1.193805    0.712585    4.484968    14.486167    
-1.183333    0.700139    4.516386    14.429855    
-1.172861    0.687802    4.547914    14.373653    
-1.162389    0.675574    4.579551    14.317561    
-1.151917    0.663457    4.611299    14.261578    
-1.141445    0.651449    4.643155    14.205705    
-1.130973    0.639550    4.675122    14.149942    
-1.120501    0.627762    4.707198    14.094289    
-1.110029    0.616083    4.739384    14.038745    
-1.099557    0.604513    4.771680    13.983310    
-1.089085    0.593054    4.804085    13.927986    
-1.078613    0.581704    4.836600    13.872771    
-1.068142    0.570463    4.869224    13.817665    
-1.057670    0.559332    4.901958    13.762670    
-1.047198    0.548311    4.934802    13.707784    
-1.036726    0.537400    4.967756    13.653008    
-1.026254    0.526598    5.000819    13.598341    
-1.015782    0.515906    5.033992    13.543784    
-1.005310    0.505324    5.067274    13.489337    
-0.994838    0.494851    5.100666    13.434999    
-0.984366    0.484488    5.134168    13.380771    
-0.973894    0.474234    5.167780    13.326653    
