-1.256637    0.789568    0.789568    7.106115    
-1.250354    0.781692    0.797484    7.082448    
-1.244071    0.773856    0.805439    7.058820    
-1.237788    0.766059    0.813433    7.035232    
-1.231504    0.758301    0.821467    7.011683    
-1.225221    0.750583    0.829540    6.988173    
-1.218938    0.742905    0.837653    6.964703    
-1.212655    0.735266    0.845805    6.941273    
-1.206372    0.727666    0.853997    6.917882    
-1.200088    0.720106    0.862228    6.894531    
-1.193805    0.712585    0.870499    6.871219    
-1.187522    0.705104    0.878809    6.847946    
-1.181239    0.697663    0.887159    6.824713    
-1.174956    0.690260    0.895548    6.801519    
-1.168672    0.682898    0.903977    6.778365    
-1.162389    0.675574    0.912445    6.755251    
-1.156106    0.668291    0.920953    6.732176    
-1.149823    0.661046    0.929500    6.709140    
-1.143540    0.653842    0.938086    6.686144    
-1.137257    0.646676    0.946712    6.663187    
-1.130973    0.639550    0.955378    6.640270    
-1.124690    0.632464    0.964083    6.617392    
-1.118407    0.625417    0.972827    6.594554    
-1.112124    0.618410    0.981611    6.571755    
-1.105841    0.611442    0.990435    6.548996    
-1.099557    0.604513    0.999297    6.526276    
-1.093274    0.597624    1.008200    6.503596    
-1.086991    0.590775    1.017142    6.480955    
-1.080708    0.583965    1.026123    6.458353    
-1.074425    0.577194    1.035144    6.435791    
-1.068142    0.570463    1.044204    6.413269    
-1.061858    0.563772    1.053304    6.390786    
-1.055575    0.557119    1.062443    6.368343    
-1.049292    0.550507    1.071622    6.345938    
-1.043009    0.543934    1.080840    6.323574    
-1.036726    0.537400    1.090098    6.301249    
-1.030442    0.530906    1.099395    6.278963    
-1.024159    0.524451    1.108732    6.256717    
-1.017876    0.518036    1.118108    6.234511    
-1.011593    0.511660    1.127523    6.212344    
-1.005310    0.505324    1.136978    6.190216    
-0.999026    0.499027    1.146473    6.168128    
-0.992743    0.492770    1.156007    6.146079    
-0.986460    0.486552    1.165581    6.124070    
-0.980177    0.480373    1.175194    6.102100    
-0.973894    0.474234    1.184846    6.080170    
-0.967611    0.468135    1.194538    6.058279    
-0.961327    0.462075    1.204269    6.036428    
-0.955044    0.456055    1.214040    6.014616    
-0.948761    0.450074    1.223851    5.992844    
-0.942478    0.444132    1.233701    5.971111    
-0.936195    0.438230    1.243590    5.949417    
-0.929911    0.432368    1.253519    5.927763    
-0.923628    0.426545    1.263487    5.906149    
-0.917345    0.420761    1.273495    5.884574    
-0.911062    0.415017    1.283542    5.863038    
-0.904779    0.409312    1.293629    5.841542    
